user_id,count_futures_trader,count_index_options_non_scalper,count_index_options_scalper,count_index_options_seller,count_investor,count_stock_options_non_scalper,count_stock_options_scalper,count_stock_options_seller,count_stock_trader,count_unmapped,pct_futures_trader,pct_index_options_non_scalper,pct_index_options_scalper,pct_index_options_seller,pct_investor,pct_stock_options_non_scalper,pct_stock_options_scalper,pct_stock_options_seller,pct_stock_trader,pct_unmapped,total_trades,primary_persona
d1r87ps6dd6s73987n7g,0,0,109,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,index options scalper
d1rr1ss7laic738bodk0,0,43,0,21,0,22,0,4,0,0,0.0,47.78,0.0,23.33,0.0,24.44,0.0,4.44,0.0,0.0,90,mixed
d1t6aqk7laic738n33vg,0,0,0,0,18,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,18,investor
d1u5uqc7laic738qql1g,0,10,125,110,0,0,0,0,0,0,0.0,4.08,51.02,44.9,0.0,0.0,0.0,0.0,0.0,0.0,245,mixed
d1ua2jc7laic738rc9cg,0,0,726,2,0,0,0,0,0,0,0.0,0.0,99.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,728,index options scalper
d1uvtq9uteqs73ejj240,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2,investor
d1v2koputeqs73ekh900,0,0,108,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,index options scalper
d1vmc5c7laic73ecphtg,0,0,223,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,index options scalper
d1vr53puteqs738vhdng,0,29,0,1,0,0,0,0,0,0,0.0,96.67,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,30,index options non-scalper
d203thc6dd6s73eg4pi0,0,0,0,0,2,6,0,0,0,0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,8,stock options non-scalper
d206g946dd6s73eh58n0,0,14,386,0,0,0,0,0,0,0,0.0,3.5,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,index options scalper
d208qcc6dd6s73eieukg,3,1,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,futures trader
d21ce9k7laic73eqco40,0,56,0,876,0,0,0,0,0,0,0.0,6.01,0.0,93.99,0.0,0.0,0.0,0.0,0.0,0.0,932,index options seller
d21km1c7laic73ettce0,0,10,64,54,0,0,0,0,0,0,0.0,7.81,50.0,42.19,0.0,0.0,0.0,0.0,0.0,0.0,128,mixed
d224j1s7laic73f0a9ng,0,1,0,0,13,0,0,0,0,0,0.0,7.14,0.0,0.0,92.86,0.0,0.0,0.0,0.0,0.0,14,investor
d224jihuteqs739huah0,0,202,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202,index options non-scalper
d22s2vk6dd6s73f48a80,0,4,1,4,0,0,0,0,0,0,0.0,44.44,11.11,44.44,0.0,0.0,0.0,0.0,0.0,0.0,9,mixed
d2353hc6dd6s73f5d26g,0,34,0,0,0,18,0,0,0,0,0.0,65.38,0.0,0.0,0.0,34.62,0.0,0.0,0.0,0.0,52,index options non-scalper
d23eq6puteqs739msk5g,0,96,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,index options non-scalper
d23mmbc7laic73f97o2g,0,996,0,18,0,0,0,0,0,0,0.0,98.22,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,1014,index options non-scalper
d23pj2s7laic73f9qr5g,0,28,0,0,3,49,0,1,0,0,0.0,34.57,0.0,0.0,3.7,60.49,0.0,1.23,0.0,0.0,81,stock options non-scalper
d23qcc9uteqs739rlm90,4,19,759,27,7,0,0,0,0,0,0.49,2.33,93.01,3.31,0.86,0.0,0.0,0.0,0.0,0.0,816,index options scalper
d24e927uk59s73fsnccg,0,0,163,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,index options scalper
d24ffjhuteqs73bgonb0,0,4,1288,4,0,0,0,0,0,0,0.0,0.31,99.38,0.31,0.0,0.0,0.0,0.0,0.0,0.0,1296,index options scalper
d24gbdfuk59s73ft5m0g,0,470,1,0,0,0,0,0,0,0,0.0,99.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,index options non-scalper
d25m86rfu2bs73emdks0,0,0,0,0,1,0,0,0,6,0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,85.71,0.0,7,stock trader
d25mdtrfu2bs73emf0hg,0,1,415,1,0,0,0,0,0,0,0.0,0.24,99.52,0.24,0.0,0.0,0.0,0.0,0.0,0.0,417,index options scalper
d25ns93fu2bs73empcj0,0,2,488,0,0,2,0,0,2,0,0.0,0.4,98.79,0.0,0.0,0.4,0.0,0.0,0.4,0.0,494,index options scalper
d268o0rfu2bs73es8uq0,0,2,775,0,0,0,0,0,0,0,0.0,0.26,99.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777,index options scalper
d26otsejnkhs738ehd50,0,15,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,index options non-scalper
d26taah4qi1s73f7htqg,0,0,506,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506,index options scalper
d26vnm6jnkhs738foogg,0,0,0,0,22,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22,investor
d2712no2am8s73e5sg80,0,0,0,0,0,0,0,0,307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,307,stock trader
d273rg82am8s73e6b8hg,0,25,649,1,0,0,0,0,0,0,0.0,3.7,96.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,675,index options scalper
d27i1vp4qi1s73fakri0,0,0,0,0,21,0,0,0,1,0,0.0,0.0,0.0,0.0,95.45,0.0,0.0,0.0,4.55,0.0,22,investor
d27iruo2am8s73e8eni0,0,2,0,0,0,44,0,1,0,0,0.0,4.26,0.0,0.0,0.0,93.62,0.0,2.13,0.0,0.0,47,stock options non-scalper
d28b0d2cn9jc73csvurg,0,0,0,0,1,0,0,0,85,0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,98.84,0.0,86,stock trader
d28bercre9jc73ev84gg,0,771,0,29,0,11,0,0,3,0,0.0,94.72,0.0,3.56,0.0,1.35,0.0,0.0,0.37,0.0,814,index options non-scalper
d28q9sg2am8s73de7dig,0,10,0,0,0,40,0,5,0,0,0.0,18.18,0.0,0.0,0.0,72.73,0.0,9.09,0.0,0.0,55,stock options non-scalper
d292jgejnkhs73eabkkg,0,1,227,0,1,0,0,0,0,0,0.0,0.44,99.13,0.0,0.44,0.0,0.0,0.0,0.0,0.0,229,index options scalper
d292rgujnkhs73ead6qg,0,527,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527,index options non-scalper
d2955aqcn9jc7385qff0,4,0,0,0,2,0,0,0,129,0,2.96,0.0,0.0,0.0,1.48,0.0,0.0,0.0,95.56,0.0,135,stock trader
d29jfaqcn9jc73ama3n0,0,6,1,0,0,0,0,0,0,0,0.0,85.71,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,index options non-scalper
d29naumjnkhs73c6rme0,0,10,206,0,0,0,0,0,0,0,0.0,4.63,95.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216,index options scalper
d29ov202am8s73d9cc9g,0,5,0,0,0,48,0,0,0,0,0.0,9.43,0.0,0.0,0.0,90.57,0.0,0.0,0.0,0.0,53,stock options non-scalper
d2aa30o2am8s738op0tg,0,298,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,index options non-scalper
d2aadpo2am8s738ormkg,7,70,0,110,0,0,0,0,0,0,3.74,37.43,0.0,58.82,0.0,0.0,0.0,0.0,0.0,0.0,187,mixed
d2affu4ps3pc738lgjg0,0,0,0,0,0,0,0,0,141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,141,stock trader
d2amm84re9jc73fk5670,0,0,0,0,1,0,0,0,51,0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,98.08,0.0,52,stock trader
d2bi0gcps3pc73fip1pg,0,1,524,0,0,0,0,0,0,0,0.0,0.19,99.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525,index options scalper
d2bj0m14qi1s73ed4lag,0,242,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242,index options non-scalper
d2bvof82am8s7383pkq0,0,0,0,0,14,0,0,0,138,0,0.0,0.0,0.0,0.0,9.21,0.0,0.0,0.0,90.79,0.0,152,stock trader
d2cavq14qi1s73eh2q20,0,560,0,17,0,0,0,0,0,0,0.0,97.05,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,577,index options non-scalper
d2daob4ps3pc73b9vaig,1,19,13,10,0,2,0,0,5,0,2.0,38.0,26.0,20.0,0.0,4.0,0.0,0.0,10.0,0.0,50,mixed
d2eq6b14qi1s73c9ef90,0,0,376,0,4,1,3,0,68,0,0.0,0.0,83.19,0.0,0.88,0.22,0.66,0.0,15.04,0.0,452,index options scalper
d2es77ejnkhs73f0dq8g,0,0,375,1,0,0,1,0,0,0,0.0,0.0,99.47,0.27,0.0,0.0,0.27,0.0,0.0,0.0,377,index options scalper
d2ettmp4qi1s73cbk520,0,0,490,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,index options scalper
d2evu3sps3pc7380ks90,0,604,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604,index options non-scalper
d2fp06cps3pc7384mtfg,0,375,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375,index options non-scalper
d2g536sps3pc7386nkh0,0,38,0,0,0,35,0,0,2,0,0.0,50.67,0.0,0.0,0.0,46.67,0.0,0.0,2.67,0.0,75,mixed
d2gr71h4qi1s73cm2500,0,0,1253,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253,index options scalper
d2hltkkps3pc73d52l1g,0,0,531,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,index options scalper
d2i15314qi1s738na1m0,0,0,0,0,5,0,0,0,290,0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,98.31,0.0,295,stock trader
d2i2s7mjnkhs73do3n80,0,78,51,7,0,0,0,0,0,0,0.0,57.35,37.5,5.15,0.0,0.0,0.0,0.0,0.0,0.0,136,mixed
d2i5tbacn9jc73br0r70,0,104,10,265,0,0,0,0,0,0,0.0,27.44,2.64,69.92,0.0,0.0,0.0,0.0,0.0,0.0,379,index options seller
d2ia3f94qi1s73d8eajg,0,9,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,index options non-scalper
d2ia63mjnkhs73cjqmp0,0,0,1,0,2,0,0,0,83,0,0.0,0.0,1.16,0.0,2.33,0.0,0.0,0.0,96.51,0.0,86,stock trader
d2iaisicn9jc73bs7rng,0,0,0,0,0,51,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,51,stock options non-scalper
d2ik0vqcn9jc73btnbkg,0,5,7,0,0,0,0,0,0,0,0.0,41.67,58.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,mixed
d2inho94qi1s73dctit0,0,12,651,11,0,0,0,0,0,0,0.0,1.78,96.59,1.63,0.0,0.0,0.0,0.0,0.0,0.0,674,index options scalper
d2is1p94qi1s73df5nfg,0,3,0,14,0,0,0,0,0,0,0.0,17.65,0.0,82.35,0.0,0.0,0.0,0.0,0.0,0.0,17,index options seller
d2jih0acn9jc73cbb1ng,0,10,0,0,9,11,0,0,64,0,0.0,10.64,0.0,0.0,9.57,11.7,0.0,0.0,68.09,0.0,94,stock trader
d2jjgs6jnkhs73d3b9r0,0,0,988,0,0,0,20,0,0,0,0.0,0.0,98.02,0.0,0.0,0.0,1.98,0.0,0.0,0.0,1008,index options scalper
d2js81acn9jc73cco3u0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,index options scalper
d2k1tg4ps3pc73ea59q0,0,0,320,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,index options scalper
d2k8ancps3pc738o6hog,0,429,63,0,0,0,0,0,0,0,0.0,87.2,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492,index options non-scalper
d2k96f14qi1s73bd7png,0,40,8,0,0,0,0,0,0,0,0.0,83.33,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,index options non-scalper
d2kmibh4qi1s73bf4sdg,0,38,17,127,0,0,0,0,2,0,0.0,20.65,9.24,69.02,0.0,0.0,0.0,0.0,1.09,0.0,184,index options seller
d2krtbg2am8s73e7tv5g,0,0,0,0,0,0,0,0,206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,206,stock trader
d2ku5hkps3pc738rg84g,0,32,22,0,0,0,0,0,0,0,0.0,59.26,40.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,mixed
d2kuq8p4qi1s73bgfb60,0,447,1122,0,0,0,0,0,0,0,0.0,28.49,71.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569,index options scalper
d2l3jvo2am8s73e8u4rg,0,0,29,0,0,0,30,0,0,0,0.0,0.0,49.15,0.0,0.0,0.0,50.85,0.0,0.0,0.0,59,mixed
d2ld0isps3pc738tam30,0,85,21,0,0,0,0,0,1,0,0.0,79.44,19.63,0.0,0.0,0.0,0.0,0.0,0.93,0.0,107,index options non-scalper
d2liog82am8s73eb2120,0,51,1,16,0,125,0,5,0,0,0.0,25.76,0.51,8.08,0.0,63.13,0.0,2.53,0.0,0.0,198,stock options non-scalper
d2lj2uo2am8s73eb3sig,0,20,2,0,0,0,0,0,0,0,0.0,90.91,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,index options non-scalper
d2lvdl14qi1s73bma7s0,0,4,0,0,0,60,0,1,0,0,0.0,6.15,0.0,0.0,0.0,92.31,0.0,1.54,0.0,0.0,65,stock options non-scalper
d2mk9ph4qi1s73bukli0,0,32,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,index options non-scalper
d2ms4cujnkhs739565t0,0,0,516,14,0,0,0,0,0,0,0.0,0.0,97.36,2.64,0.0,0.0,0.0,0.0,0.0,0.0,530,index options scalper
d2mspeujnkhs7395c69g,0,1,0,0,0,4,0,0,0,0,0.0,20.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,5,stock options non-scalper
d2mvns14qi1s73f1jc4g,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5,stock trader
d2n9666jnkhs7397e6qg,0,420,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,index options non-scalper
d2nk47dt5nsc73fk5qc0,0,1,8,0,0,0,0,0,10,0,0.0,5.26,42.11,0.0,0.0,0.0,0.0,0.0,52.63,0.0,19,mixed
d2ol1mp4qi1s73fisjn0,0,0,59,1,0,0,1,0,0,0,0.0,0.0,96.72,1.64,0.0,0.0,1.64,0.0,0.0,0.0,61,index options scalper
d2orht5t5nsc73925ol0,0,60,15,98,1,0,0,0,0,0,0.0,34.48,8.62,56.32,0.57,0.0,0.0,0.0,0.0,0.0,174,mixed
d2ou40ujnkhs73a506r0,13,5,68,1,0,0,0,0,507,0,2.19,0.84,11.45,0.17,0.0,0.0,0.0,0.0,85.35,0.0,594,stock trader
d2pe0ctt5nsc73956ihg,0,9,0,15,0,0,0,0,0,0,0.0,37.5,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,24,index options seller
d2pg5b02am8s73b18pk0,0,0,0,0,0,0,0,0,117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,117,stock trader
d2pi7m82am8s73b1kh6g,0,2,0,0,0,6,0,0,0,0,0.0,25.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,8,stock options non-scalper
d2pigfejnkhs73a87urg,0,0,0,0,0,0,0,0,165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,165,stock trader
d2plviejnkhs73a8kod0,0,1,513,0,0,0,0,0,0,0,0.0,0.19,99.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514,index options scalper
d2q42r82am8s73b40r1g,0,4,223,0,0,0,0,0,0,0,0.0,1.76,98.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227,index options scalper
d2qlpomjnkhs73baitmg,0,227,0,2,0,0,0,0,0,0,0.0,99.13,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,229,index options non-scalper
d2r793hrdllc73fpv4g0,0,22,18,0,0,0,0,0,0,0,0.0,55.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,mixed
d2r8f1sre9jc73fq3osg,1,189,0,4,1,20,0,2,0,0,0.46,87.1,0.0,1.84,0.46,9.22,0.0,0.92,0.0,0.0,217,index options non-scalper
d2r90gprdllc73frneu0,0,152,10,0,0,0,0,0,0,0,0.0,93.83,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,index options non-scalper
d2rhuo82am8s73b68u80,0,2,372,0,0,0,0,0,0,0,0.0,0.53,99.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374,index options scalper
d2rqr4g2am8s73d6nv4g,0,3,536,10,0,0,0,0,0,0,0.0,0.55,97.63,1.82,0.0,0.0,0.0,0.0,0.0,0.0,549,index options scalper
d2s233sre9jc73b15130,0,0,88,144,0,0,0,0,0,0,0.0,0.0,37.93,62.07,0.0,0.0,0.0,0.0,0.0,0.0,232,index options seller
d2s9444re9jc73b37hn0,0,2,0,5,0,0,0,0,0,0,0.0,28.57,0.0,71.43,0.0,0.0,0.0,0.0,0.0,0.0,7,index options seller
d2sng4cps3pc73amug80,0,20,2,0,0,0,0,0,0,0,0.0,90.91,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,index options non-scalper
d2tfeqejnkhs73b64l40,0,0,18,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,index options scalper
d2ts94ejnkhs73b8ehvg,0,2,0,0,0,0,0,0,69,0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,97.18,0.0,71,stock trader
d2tspqqcn9jc739ogdh0,0,569,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569,index options non-scalper
d2tv0v4re9jc7393dcfg,0,79,1,0,0,0,0,0,0,0,0.0,98.75,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,index options non-scalper
d2tv9pacn9jc739p4m60,0,0,144,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,index options scalper
d2uggomjnkhs73bc0320,0,0,25,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,index options scalper
d2uh1uqcn9jc739s0nr0,0,0,0,0,1,0,0,0,92,0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,98.92,0.0,93,stock trader
d2vae5ujnkhs73bmf300,0,0,0,0,0,0,0,0,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,53,stock trader
d2vn1n6jnkhs73bpp8g0,0,5,14,0,0,0,0,0,0,0,0.0,26.32,73.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,index options scalper
d30epu1rdllc73brpfn0,0,2,0,0,0,5,0,0,0,0,0.0,28.57,0.0,0.0,0.0,71.43,0.0,0.0,0.0,0.0,7,stock options non-scalper
d30haphrdllc73bul35g,0,0,420,2,0,0,0,0,0,0,0.0,0.0,99.53,0.47,0.0,0.0,0.0,0.0,0.0,0.0,422,index options scalper
d3145rprdllc73elaung,0,564,94,12,0,0,0,0,0,0,0.0,84.18,14.03,1.79,0.0,0.0,0.0,0.0,0.0,0.0,670,index options non-scalper
d31d3b1rdllc73esjg9g,0,0,108,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,index options scalper
d31dksprdllc73esns70,0,0,181,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181,index options scalper
d31l0tkps3pc73fbn9j0,0,0,6,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,index options scalper
d320sgprdllc739pelag,0,0,1,0,0,0,0,0,5,0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,83.33,0.0,6,stock trader
d32fdllt5nsc739fbeo0,9,553,18,56,0,0,0,0,0,0,1.42,86.95,2.83,8.81,0.0,0.0,0.0,0.0,0.0,0.0,636,index options non-scalper
d32hvohrdllc739sikeg,0,0,62,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,index options scalper
d32koekre9jc73fqdi8g,0,18,0,0,0,124,0,0,0,0,0.0,12.68,0.0,0.0,0.0,87.32,0.0,0.0,0.0,0.0,142,stock options non-scalper
d32lh3kre9jc73fqi1ag,0,22,54,0,1,29,21,0,4,0,0.0,16.79,41.22,0.0,0.76,22.14,16.03,0.0,3.05,0.0,131,mixed
d33503prdllc739v9dtg,69,6,0,0,4,3,0,0,17,0,69.7,6.06,0.0,0.0,4.04,3.03,0.0,0.0,17.17,0.0,99,futures trader
d33ld5lt5nsc739l7qtg,0,0,0,0,1,0,0,0,2,0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,66.67,0.0,3,stock trader
d33q1ltt5nsc739njk3g,0,75,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,index options non-scalper
d341cqlt5nsc739s9dhg,0,5,346,12,0,0,0,0,0,0,0.0,1.38,95.32,3.31,0.0,0.0,0.0,0.0,0.0,0.0,363,index options scalper
d341le9rdllc73a8v6o0,0,15,0,13,0,9,0,13,0,0,0.0,30.0,0.0,26.0,0.0,18.0,0.0,26.0,0.0,0.0,50,mixed
d342rvsre9jc7386q3hg,0,9,195,0,0,0,0,0,0,0,0.0,4.41,95.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,index options scalper
d34d7dh4qi1s739dier0,0,1,13,0,0,0,0,0,0,0,0.0,7.14,92.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,index options scalper
d34ktfdt5nsc73bm3880,0,86,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,index options non-scalper
d34l205t5nsc73bm50c0,0,873,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873,index options non-scalper
d34p94sre9jc73fk37jg,0,1,0,0,13,0,0,0,4,0,0.0,5.56,0.0,0.0,72.22,0.0,0.0,0.0,22.22,0.0,18,investor
d34rhmhrdllc739nbjf0,0,73,93,0,0,0,0,0,0,0,0.0,43.98,56.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,mixed
d353ai9rdllc739qp6n0,3,175,92,26,0,1,0,0,0,0,1.01,58.92,30.98,8.75,0.0,0.34,0.0,0.0,0.0,0.0,297,mixed
d35dnrp4qi1s73881rm0,0,3,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,index options non-scalper
d35mj95t5nsc73a03e3g,2,0,0,0,5,0,0,0,58,0,3.08,0.0,0.0,0.0,7.69,0.0,0.0,0.0,89.23,0.0,65,stock trader
d35pe35t5nsc73a2un60,0,806,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806,index options non-scalper
d362cqujnkhs73dc3450,0,1,399,0,0,0,0,0,0,0,0.0,0.25,99.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,index options scalper
d36eh2ujnkhs73dgeimg,0,7,219,0,0,0,0,0,0,0,0.0,3.1,96.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,index options scalper
d36gcptt5nsc73agifl0,0,339,27,0,0,1,0,0,0,0,0.0,92.37,7.36,0.0,0.0,0.27,0.0,0.0,0.0,0.0,367,index options non-scalper
d36sj8hrdllc738b5tbg,0,1,790,0,0,0,0,0,0,0,0.0,0.13,99.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791,index options scalper
d390soprdllc73diov7g,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5,stock options non-scalper
d39g4aujnkhs738haef0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4,stock trader
d39qucsps3pc73bnqms0,0,165,0,0,2,0,0,0,0,0,0.0,98.8,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,167,index options non-scalper
d39t73mjnkhs738qhb6g,0,0,805,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805,index options scalper
d3aejm4ps3pc73c1mang,0,248,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248,index options non-scalper
d3ajmnkre9jc73c3ohh0,0,6,1,0,0,0,0,0,0,0,0.0,85.71,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,index options non-scalper
d3brnhujnkhs738ud9b0,0,1329,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329,index options non-scalper
d3cd4imjnkhs739293rg,0,534,1,33,0,0,0,0,1,0,0.0,93.85,0.18,5.8,0.0,0.0,0.0,0.0,0.18,0.0,569,index options non-scalper
d3dacbcre9jc738j31n0,0,12,6,0,0,7,0,0,0,0,0.0,48.0,24.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,25,mixed
d3eipsejnkhs73a8pesg,0,56,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,index options non-scalper
d3f39pejnkhs73aca890,0,0,8,0,12,0,0,0,0,0,0.0,0.0,40.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20,investor
d3f711ejnkhs73ad3cgg,0,13,0,0,3,119,0,0,0,0,0.0,9.63,0.0,0.0,2.22,88.15,0.0,0.0,0.0,0.0,135,stock options non-scalper
d3fbltmjnkhs73ae3fmg,0,778,0,0,0,2,0,0,0,0,0.0,99.74,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,780,index options non-scalper
